learningMaterialId,title,description,duration,department,learningMaterialKey
670cca73e0941d56b05ee9c2,Labore perferendis ambitus aperio aegre crastinus turbo carus facilis aliquid.,Aegrotatio vesper ventito. Argentum vulgaris degero appositus taceo tergeo necessitatibus venustas brevis iusto. Vesica calamitas tactus conculco defendo ante valeo conforto suppellex curso.,122,Data Science,868
670cca73e0941d56b05ee9c3,Ter surculus magnam sol sunt consequatur deleniti brevis trepide.,Comprehendo truculenter corona trucido charisma cunctatio acceptus suffragium. Suffragium rerum pariatur temeritas solutio cito tolero sperno clarus. Vaco adficio vis harum cicuta ceno cresco voveo.,129,Data Science,869
670cca73e0941d56b05ee9c4,Repellendus bonus arguo traho minima audentia sumptus perferendis temporibus.,Asper conculco accommodo vereor cena earum crur iure desolo. Quos aestivus pecto dolores officiis spes. Suffragium curtus alo vero thalassinus altus.,43,Data Engineering,870
670cca73e0941d56b05ee9c5,Testimonium curatio approbo adeptio tempus.,Aveho molestiae vivo caecus valde. Aeger ciminatio compono. Alveus verbera conduco arceo veritas repellat tersus cui.,62,Data Engineering,871
670cca73e0941d56b05ee9c6,Clarus deprimo tersus strues ambitus tibi vilicus ambulo sulum.,Vis subvenio cupiditate curto triduana tenuis. Approbo vulgivagus vacuus contigo quis ullus absorbeo. Acervus vereor altus desparatus pecto.,178,Data Engineering,872
670cca73e0941d56b05ee9c7,Verbera tardus armarium alias culpa.,Terga validus defleo exercitationem suscipit. Tantillus spargo deleo clarus spargo volva. Thema ratione vespillo.,180,Data Science,873
670cca73e0941d56b05ee9c8,Urbanus vaco beatus supra texo aeger aptus tolero eaque sub.,Peccatus vulgaris apparatus. Concedo tener supra tres virga thymbra supplanto crux amissio cursim. Adulatio vociferor socius turbo cursim tibi arguo cumque colligo ventito.,169,Full Stack,874
670cca73e0941d56b05ee9c9,Somniculosus talis tutis aestas.,Hic sed solvo adsum absconditus adulatio. Uxor vinco molestias vilis tergo atrox. Adamo hic nobis adaugeo alter approbo.,46,Data Science,875
670cca73e0941d56b05ee9ca,Vir solium crux tergiversatio utrimque ut suppono tollo vorax.,Auctor acsi repudiandae supra laudantium clementia. Ascisco deputo stips audeo valetudo veritatis bene avaritia amor decretum. Volup a enim demo tot curo tenuis vae tum crebro.,45,Data Science,876
670cca73e0941d56b05ee9cb,Saepe curatio surgo depereo paens caput dicta caveo.,Sui desidero speciosus soluta usitas vesica cognomen. Conventus bellicus vel acies repellendus subito. Depulso abeo cribro succurro defero amoveo adipisci speciosus traho.,158,Data Science,877
670cca73e0941d56b05ee9cc,Accusantium tricesimus succedo celo velum ventus commodi.,Arcesso verto maiores repellat occaecati molestias cariosus cavus charisma sollicito. Alveus tertius utique aestas sit stabilis coruscus admoveo viduo cavus. Pariatur verumtamen aeternus vespillo taceo doloremque conventus clementia avarus.,55,Full Stack,878
670cca73e0941d56b05ee9cd,Studio curis cernuus quos carbo crinis vereor abduco.,Supra clementia atrocitas abbas dolorem. Sunt tantum bestia volup usitas. Comedo verto reiciendis copiose conatus.,52,Data Science,879
670cca73e0941d56b05ee9ce,Illo demergo demum vetus baiulus.,Suppono comitatus itaque. Utilis verecundia officia conscendo error. Absens atque vicissitudo tantillus quae statim.,31,Data Science,880
670cca73e0941d56b05ee9cf,Libero copia vilitas decens ademptio acerbitas tutamen suscipio sapiente taceo.,Maxime cura contego culpo circumvenio dolor. Depono viscus tum somnus ceno socius. Aptus molestiae cibus.,67,Full Stack,881
670cca73e0941d56b05ee9d0,Curia usque tubineus virtus comptus caput delego anser cunabula.,Perspiciatis synagoga varietas vinco peccatus aegre colo. Nemo conitor vindico. Ars considero dedecor sustineo.,176,Data Science,882
670cca73e0941d56b05ee9d1,Sed trepide suus clibanus.,Torrens vel repudiandae vallum delibero. Iure sufficio aegrus debilito angulus venio animus desidero coepi aeternus. Clarus sustineo tego commodi aperiam sponte vulgo deleo vestigium balbus.,166,Data Engineering,883
670cca73e0941d56b05ee9d2,Statua testimonium votum.,Apud verto virga conturbo sequi aestivus. Trans delego vado. Thesaurus voluntarius adhuc color comburo sulum tamdiu auditor.,41,Data Science,884
670cca73e0941d56b05ee9d3,Tersus terra dolores vacuus cupiditate subvenio molestias harum sodalitas.,Corrupti vorax comis tutis assumenda. Conculco tametsi supellex sustineo atqui culpo. Arbitro curo theologus arbitro cohibeo ars impedit ullam.,104,Data Engineering,885
670cca73e0941d56b05ee9d4,Defessus cicuta decor verecundia decor.,Agnitio centum adsidue trado alius. Calculus contra tener temptatio qui uterque. Curso vere canonicus auctus carbo.,157,Full Stack,886
670cca73e0941d56b05ee9d5,Avarus cursim vel aspicio accusantium astrum alveus tamen quod pauci.,Acerbitas terga quam. Tabula clam sed certus. Cunabula conor vis demens minima.,173,Data Engineering,887
670cca73e0941d56b05ee9d6,Sapiente ipsa cubicularis somnus desino vinco tyrannus atavus.,Subito aeneus canis barba ventito vociferor tergiversatio cubo. Praesentium annus creo ullus. Terebro caries pecto curto sono.,62,Data Engineering,888
670cca73e0941d56b05ee9d7,Caelum adfectus desolo quos video.,Thema aureus vinitor credo adfectus nam terror alioqui tergo. Aliquid utor tribuo truculenter articulus coadunatio. Illo quae soluta aestus suppellex defleo cupiditas appello thesaurus.,178,Full Stack,889
670cca73e0941d56b05ee9d8,Delicate consequuntur tergiversatio coaegresco volva.,Caelestis adsum ascisco cito claustrum abstergo cuius. Adipisci coniecto civitas cogo quas. Creator damno carmen ante tempore surgo angulus socius libero.,98,Data Engineering,890
670cca73e0941d56b05ee9d9,Audio mollitia cimentarius ipsa.,Sopor praesentium suasoria adhuc repellat denego. Recusandae contego fugiat adversus avaritia torqueo verumtamen voluptate contabesco. Vinculum demulceo cenaculum nisi necessitatibus nemo vere charisma.,87,Data Science,891
670cca73e0941d56b05ee9da,Conventus deinde thymbra patruus cado averto.,Deprimo argumentum temporibus arcesso vapulus voveo confero. Summopere demonstro mollitia vulnus. Adopto comis universe carcer asperiores toties accendo tumultus.,180,Data Engineering,892
670cca73e0941d56b05ee9db,Careo cauda quidem voluptatem.,Cruciamentum carmen angulus. Solium censura tempora asper. Colo pectus tricesimus fugiat baiulus turbo.,86,Full Stack,893
670cca73e0941d56b05ee9dc,Comparo cursus demitto damnatio nemo defendo bibo appositus.,Deputo suffragium cubicularis voluptate sol conduco. Deduco defaeco suffoco deprecator tripudio adfero sequi. Voluptates bellum turba urbanus ultra stips quaerat tergiversatio claustrum quae.,93,Data Science,894
670cca73e0941d56b05ee9dd,Aequitas titulus blandior utpote coma.,Thymbra vociferor demens damnatio venustas cohibeo acidus ciminatio tot. Sulum tandem cogo desolo sponte viridis stipes ocer cohors. Despecto alo atrox ara.,47,Data Engineering,895
670cca73e0941d56b05ee9de,Advoco amita crapula conicio ager nobis vulgaris coma arbustum utroque.,Decipio approbo truculenter infit clementia. Supra ad video aduro arbitro claro cultura occaecati. Tenuis cauda volubilis stips.,72,Data Science,896
670cca73e0941d56b05ee9df,Virga dapifer damno eius fuga peior adipiscor sol tenuis.,Clementia coniuratio dedecor. Undique aer viridis turba cinis colligo reiciendis concido. Atqui cernuus illum arguo.,98,Data Engineering,897
670cca73e0941d56b05ee9e0,Timidus depromo demoror debeo basium aliqua debeo ascit.,Pectus soluta abstergo subvenio coaegresco creta curriculum cibus adimpleo. Ulciscor coerceo claustrum et cado spiculum. Basium facere defessus aptus consequatur trans perspiciatis alo vigor undique.,122,Data Science,898
670cca73e0941d56b05ee9e1,Numquam amet rem cernuus adsuesco.,Cruciamentum libero tunc id expedita admitto aggero villa. Nulla vinculum maiores alo testimonium casso. Temptatio voluptatem patria calamitas ancilla.,44,Full Stack,899
670cca73e0941d56b05ee9e2,Tamquam spiculum sulum aggero.,Tabernus qui vinitor bibo. Caries damnatio tabula ater deputo deprecator coepi error balbus pariatur. Arma arma sulum talio verto.,94,Full Stack,900
670cca73e0941d56b05ee9e3,Adeptio comitatus casso capto auxilium vero condico angustus.,Tener abscido tergeo confugo cursim eveniet nemo tactus voluptatem acquiro. Ademptio vomer annus utique adamo. Aperte magni sollers.,152,Full Stack,901
670cca73e0941d56b05ee9e4,Assentator ratione vel.,Animus vinco concedo depereo pauper tot. Statim uxor convoco congregatio. Amissio cinis centum videlicet excepturi eum.,137,Data Engineering,902
670cca73e0941d56b05ee9e5,Strenuus votum summopere.,Aer attero vel. Tempore animi decimus possimus vicissitudo animus dolor sub. Stella solus caries admitto contigo coepi demergo cernuus derelinquo.,174,Full Stack,903
670cca73e0941d56b05ee9e6,Animadverto facere natus facilis caelestis decumbo centum.,Vos quaerat triduana demergo aureus corroboro bos claustrum texo spargo. Compello arma vespillo aetas corrumpo tabgo terror. Abscido aveho cohibeo constans decerno truculenter apostolus patior minus.,112,Data Science,904
670cca73e0941d56b05ee9e7,Decens velociter tergiversatio tabesco ver viriliter.,Auxilium substantia causa vespillo appositus. Vel aqua labore arx arbor vulnero eligendi tenax deprecator creptio. Tabgo carus ultio victus valetudo talis.,139,Data Science,905
670cca73e0941d56b05ee9e8,Theca stultus commodo comprehendo asper absens video.,Trans sol fuga. Spargo vivo quae aggredior demo deficio summopere vesco. Adimpleo viriliter sint vulticulus conatus confero fuga dedecor crudelis.,93,Full Stack,906
670cca73e0941d56b05ee9e9,Curso patruus bis aveho centum censura ex theatrum vulgo assentator.,Baiulus cometes amaritudo tremo accusamus contigo laudantium. Suggero itaque quo stips vespillo. Defluo pecto tripudio terebro depromo adicio cohibeo unde.,131,Data Science,907
670cca73e0941d56b05ee9ea,Alias tego verbum.,Sordeo celo succurro substantia repudiandae bis cunctatio aestivus. Audentia avarus acerbitas vestrum umbra turpis admoveo hic. Circumvenio unus corrigo depereo tricesimus maxime assentator colligo vergo valeo.,72,Full Stack,908
670cca73e0941d56b05ee9eb,Magnam acsi aequitas ulterius adinventitias ventito tabernus damnatio.,Harum apostolus dolorem dolorum adeo arcus. Doloribus praesentium demonstro verto calcar pauci vulticulus. Confugo ab demoror.,163,Data Engineering,909
670cca73e0941d56b05ee9ec,Fugit attero pauper conqueror subito caries adsidue curto tolero.,Attollo agnosco artificiose. Carcer cognomen aggero arcesso cumque. Auditor soleo adiuvo damnatio vociferor.,49,Data Science,910
670cca73e0941d56b05ee9ed,Truculenter aut valetudo peior rerum considero vulticulus.,Corporis artificiose tricesimus ascit suadeo tremo contabesco impedit contabesco at. Solum vitium uxor mollitia paulatim deporto. Tergiversatio abduco caries auctor.,64,Full Stack,911
670cca73e0941d56b05ee9ee,Itaque decor iusto corrupti cernuus suasoria teres talis summopere atqui.,Ipsam taceo aiunt deduco subnecto. Voluptate impedit subvenio adflicto ullus demonstro subvenio trepide. Debilito cubicularis suus assumenda comis conforto.,74,Full Stack,912
670cca73e0941d56b05ee9ef,Condico clibanus demergo cavus hic.,Synagoga impedit vinculum sequi fuga tredecim. Sollicito usque cariosus pauper. Approbo veritas cupressus amet conculco utpote audacia debilito sit trepide.,156,Data Engineering,913
670cca73e0941d56b05ee9f0,Pax annus sequi commemoro possimus conduco.,Quasi conitor uter velut. Decumbo quam aureus cattus debilito solio vorago. Porro texo uxor hic comminor suscipio magni.,61,Data Science,914
670cca73e0941d56b05ee9f1,Catena spargo verbera quas alienus laborum amo cilicium.,Cruentus aperiam illo amor color excepturi peior vivo consequuntur ducimus. Sordeo denuo arcesso astrum validus blandior. Alienus crebro urbs ulterius amaritudo utique totidem artificiose.,136,Data Engineering,915
670cca73e0941d56b05ee9f2,Ustulo cavus comitatus dolore subito adopto magnam teres.,Clam voro cribro chirographum vester. Inflammatio amissio villa tripudio cervus patruus dolorum. Aurum conspergo conventus cras atrox iure summa voluptas ulciscor.,103,Data Science,916
670cca73e0941d56b05ee9f3,Sollicito socius adduco sui verus fuga tego surculus.,Consectetur barba defessus acsi solutio thymbra amaritudo. Comptus minus fugiat cernuus absorbeo compello titulus adinventitias. Pauper degero cognatus vilitas.,140,Data Engineering,917
670cca73e0941d56b05ee9f4,Capto casso tergeo ait colo deporto surculus.,Cubicularis defleo talis vigor arbustum sopor correptius caelum collum. Beneficium vesica volubilis audentia tredecim depono absens capio surculus ademptio. Tandem solum voluptatum caute voveo sortitus caelum infit.,33,Full Stack,918
670cca73e0941d56b05ee9f5,Suscipio congregatio atrocitas at expedita atque ager.,Vel vicinus beatus. Sustineo alveus ultio vilicus desino anser pecus vito deludo. Viscus aggero dedecor dignissimos delinquo.,154,Full Stack,919
670cca73e0941d56b05ee9f6,Quasi quos cupiditate capto esse aestas animus.,Claustrum infit contigo vereor commodo valde cura. Uter textilis debilito eveniet una contabesco universe ullus. Turbo cupiditate bardus candidus vilitas admitto nemo subvenio pax uberrime.,41,Data Science,920
670cca73e0941d56b05ee9f7,Veritatis voco timor clam tenax thorax astrum aperio.,Excepturi terminatio trado adopto denego beneficium depraedor dapifer debeo versus. Aqua neque voluptates. Comes deporto sub asper bene desino.,48,Data Science,921
670cca73e0941d56b05ee9f8,Clarus depraedor substantia suffragium.,Curto arca comburo viriliter uterque omnis calcar debeo vestrum ver. Adsum molestiae bardus bestia delectatio. Basium tristis solio charisma.,103,Data Engineering,922
670cca73e0941d56b05ee9f9,Totam ademptio una vereor.,Adamo patior voluptas. Suspendo cado in capillus temporibus iusto curo absens. Bonus color aestus cuius.,141,Full Stack,923
670cca73e0941d56b05ee9fa,Spargo strues facilis ciminatio.,Assumenda tamen cibus coma bis curvo averto. Aptus comminor usitas spiritus delectus adficio. Labore valens degusto amicitia non speciosus omnis.,71,Full Stack,924
670cca73e0941d56b05ee9fb,Cupiditas adiuvo caecus.,Depereo color vitae defungo versus comburo ager consectetur cunae summopere. Cresco dolor compono umquam explicabo. Corpus cimentarius contra demonstro annus tergum.,115,Data Engineering,925
670cca73e0941d56b05ee9fc,Defleo dignissimos cui stabilis supellex stultus crudelis ventus.,Arbustum aeneus tredecim tutamen totam strues aranea acidus celo conqueror. Rerum uter desparatus vulticulus adsum corrumpo supra talus dedico. Auxilium adversus sonitus brevis vel conspergo vesper suus abbas minus.,128,Data Science,926
670cca73e0941d56b05ee9fd,Dedico cena concedo conventus.,Supplanto debitis adiuvo defendo sto demonstro qui bibo totam depulso. Summisse coepi brevis vado peccatus iusto. Temeritas tolero campana.,45,Full Stack,927
670cca73e0941d56b05ee9fe,Angulus tener atavus commemoro supplanto cometes theatrum.,Acquiro turbo surgo. Amita accedo aetas velociter solio viscus. Arguo aeger sumptus torqueo fugit thorax itaque curia appello.,74,Data Science,928
670cca73e0941d56b05ee9ff,At ventus addo cohors.,Supellex terra ipsum ustilo videlicet. Utilis valde cognomen. Debeo vindico conforto delicate demoror ventito repudiandae crudelis adaugeo amissio.,90,Data Engineering,929
670cca73e0941d56b05eea00,Tribuo adaugeo recusandae utrimque solus.,Aliqua optio tergum tempus supellex contra arbitro acer. Comparo soleo quas cunae id. Alienus vado vilitas adsum cohibeo baiulus commodi.,90,Data Science,930
670cca73e0941d56b05eea01,Adiuvo veritatis sperno inventore.,Sonitus suppellex corporis sordeo summisse. Villa tergiversatio infit. Aveho vae verbum.,167,Data Engineering,931
670cca73e0941d56b05eea02,Uberrime suscipit tumultus comis theatrum nemo coaegresco.,Dedecor ventosus victoria. Ut correptius bellum tener contigo varietas cuius vilis vorago curiositas. Stipes alter adamo.,160,Data Science,932
